Station ID,Field_Date,Satellite_Date,Day_Diff,Satellite,Sensor,Scene_Cloud_Pct,Buffer_m,Water_Mask,valid_pixels,Target Variable(Chlorophyll-a),B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDCI,MNDWI,B2/B3,B2/B4,B2/B5,B2/B6,B2/B7,B2/B8,B2/B8A,B2/B11,B2/B12,B3/B2,B3/B4,B3/B5,B3/B6,B3/B7,B3/B8,B3/B8A,B3/B11,B3/B12,B4/B2,B4/B3,B4/B5,B4/B6,B4/B7,B4/B8,B4/B8A,B4/B11,B4/B12,B5/B2,B5/B3,B5/B4,B5/B6,B5/B7,B5/B8,B5/B8A,B5/B11,B5/B12,B6/B2,B6/B3,B6/B4,B6/B5,B6/B7,B6/B8,B6/B8A,B6/B11,B6/B12,B7/B2,B7/B3,B7/B4,B7/B5,B7/B6,B7/B8,B7/B8A,B7/B11,B7/B12,B8/B2,B8/B3,B8/B4,B8/B5,B8/B6,B8/B7,B8/B8A,B8/B11,B8/B12,B8A/B2,B8A/B3,B8A/B4,B8A/B5,B8A/B6,B8A/B7,B8A/B8,B8A/B11,B8A/B12,B11/B2,B11/B3,B11/B4,B11/B5,B11/B6,B11/B7,B11/B8,B11/B8A,B11/B12,B12/B2,B12/B3,B12/B4,B12/B5,B12/B6,B12/B7,B12/B8,B12/B8A,B12/B11,(B2-B3)/(B2+B3),(B2-B4)/(B2+B4),(B2-B5)/(B2+B5),(B2-B6)/(B2+B6),(B2-B7)/(B2+B7),(B2-B8)/(B2+B8),(B2-B8A)/(B2+B8A),(B2-B11)/(B2+B11),(B2-B12)/(B2+B12),(B3-B4)/(B3+B4),(B3-B5)/(B3+B5),(B3-B6)/(B3+B6),(B3-B7)/(B3+B7),(B3-B8)/(B3+B8),(B3-B8A)/(B3+B8A),(B3-B11)/(B3+B11),(B3-B12)/(B3+B12),(B4-B5)/(B4+B5),(B4-B6)/(B4+B6),(B4-B7)/(B4+B7),(B4-B8)/(B4+B8),(B4-B8A)/(B4+B8A),(B4-B11)/(B4+B11),(B4-B12)/(B4+B12),(B5-B6)/(B5+B6),(B5-B7)/(B5+B7),(B5-B8)/(B5+B8),(B5-B8A)/(B5+B8A),(B5-B11)/(B5+B11),(B5-B12)/(B5+B12),(B6-B7)/(B6+B7),(B6-B8)/(B6+B8),(B6-B8A)/(B6+B8A),(B6-B11)/(B6+B11),(B6-B12)/(B6+B12),(B7-B8)/(B7+B8),(B7-B8A)/(B7+B8A),(B7-B11)/(B7+B11),(B7-B12)/(B7+B12),(B8-B8A)/(B8+B8A),(B8-B11)/(B8+B11),(B8-B12)/(B8+B12),(B8A-B11)/(B8A+B11),(B8A-B12)/(B8A+B12),(B11-B12)/(B11+B12),,,ALL COMBINATIONS vs Chl-a  —  Median Bands S2  (2015–2024  |  Lake Erie),,,
300892,2016-05-26 0:00:00,2016-05-27 0:00:00,1.68182559027777,Sentinel-2A,Sentinel-2,26.223293,30,SCL_class6_OR_MNDWI_gt_0,30,1.2,0.0372,0.0384,0.015,0.0127,0.0113,0.0107,0.0101,0.0093,0.0046,0.0038,-0.0763636363636363,0.781321167945861,0.96875,2.48,2.92913385826772,3.29203539823009,3.47663551401869,3.68316831683168,4,8.08695652173913,9.78947368421053,1.03225806451613,2.56,3.02362204724409,3.39823008849558,3.58878504672897,3.8019801980198,4.12903225806452,8.34782608695652,10.1052631578947,0.403225806451613,0.390625,1.18110236220472,1.32743362831858,1.40186915887851,1.48514851485149,1.61290322580645,3.26086956521739,3.94736842105263,0.341397849462366,0.330729166666667,0.846666666666667,1.12389380530973,1.18691588785047,1.25742574257426,1.36559139784946,2.76086956521739,3.3421052631579,0.303763440860215,0.294270833333333,0.753333333333333,0.889763779527559,1.05607476635514,1.11881188118812,1.21505376344086,2.45652173913044,2.97368421052632,0.287634408602151,0.278645833333333,0.713333333333333,0.84251968503937,0.946902654867257,1.05940594059406,1.1505376344086,2.32608695652174,2.81578947368421,0.271505376344086,0.263020833333333,0.673333333333333,0.795275590551181,0.893805309734513,0.94392523364486,1.08602150537634,2.19565217391304,2.65789473684211,0.25,0.2421875,0.62,0.732283464566929,0.823008849557522,0.869158878504673,0.920792079207921,2.02173913043478,2.44736842105263,0.123655913978495,0.119791666666667,0.306666666666667,0.362204724409449,0.407079646017699,0.429906542056075,0.455445544554456,0.494623655913979,1.21052631578947,0.102150537634409,0.0989583333333333,0.253333333333333,0.299212598425197,0.336283185840708,0.355140186915888,0.376237623762376,0.408602150537634,0.826086956521739,-0.0158730158730159,0.425287356321839,0.490981963927856,0.534020618556701,0.553235908141962,0.572938689217759,0.6,0.779904306220096,0.814634146341464,0.438202247191011,0.50293542074364,0.545271629778672,0.564154786150713,0.583505154639175,0.610062893081761,0.786046511627907,0.819905213270142,0.0830324909747292,0.140684410646388,0.167315175097276,0.195219123505976,0.234567901234568,0.530612244897959,0.595744680851064,0.0583333333333333,0.0854700854700855,0.114035087719298,0.154545454545455,0.468208092485549,0.539393939393939,0.0272727272727273,0.0560747663551402,0.0970873786407767,0.421383647798742,0.496688741721854,0.0288461538461538,0.07,0.398692810457516,0.475862068965517,0.0412371134020619,0.374149659863946,0.453237410071943,0.338129496402878,0.419847328244275,0.0952380952380952,,,Band Combination,Pearson R,R²,Strength
300892,2017-06-14 0:00:00,2017-06-11 0:00:00,2.31822600694444,Sentinel-2A,Sentinel-2,0.731875,30,SCL_class6_OR_MNDWI_gt_0,30,1.54,0.0603,0.0628,0.0391,0.038,0.0346,0.0341,0.0334,0.0319,0.028,0.0247,-0.0238095238095238,0.383938401937484,0.960191082802548,1.54219948849105,1.58684210526316,1.74277456647399,1.7683284457478,1.80538922155689,1.89028213166144,2.15357142857143,2.4412955465587,1.04145936981758,1.60613810741688,1.65263157894737,1.8150289017341,1.841642228739,1.88023952095808,1.96865203761756,2.24285714285714,2.54251012145749,0.648424543946932,0.622611464968153,1.02894736842105,1.13005780346821,1.14662756598241,1.17065868263473,1.22570532915361,1.39642857142857,1.582995951417,0.630182421227197,0.605095541401274,0.971867007672634,1.09826589595376,1.11436950146628,1.1377245508982,1.19122257053292,1.35714285714286,1.53846153846154,0.57379767827529,0.550955414012739,0.884910485933504,0.910526315789474,1.01466275659824,1.03592814371258,1.0846394984326,1.23571428571429,1.40080971659919,0.565505804311774,0.542993630573249,0.872122762148338,0.897368421052632,0.985549132947977,1.02095808383234,1.06896551724138,1.21785714285714,1.38056680161943,0.553897180762852,0.531847133757962,0.854219948849105,0.878947368421053,0.965317919075145,0.979472140762463,1.04702194357367,1.19285714285714,1.35222672064777,0.529021558872305,0.507961783439491,0.815856777493606,0.839473684210526,0.921965317919075,0.935483870967742,0.955089820359281,1.13928571428571,1.2914979757085,0.464344941956882,0.445859872611465,0.71611253196931,0.736842105263158,0.809248554913295,0.821114369501466,0.838323353293413,0.877742946708464,1.1336032388664,0.409618573797678,0.393312101910828,0.631713554987212,0.65,0.713872832369942,0.724340175953079,0.739520958083832,0.774294670846395,0.882142857142857,-0.0203086921202274,0.21327967806841,0.226856561546287,0.270811380400422,0.277542372881356,0.287086446104589,0.308026030368764,0.365798414496036,0.418823529411765,0.232580961727184,0.246031746031746,0.28952772073922,0.296181630546956,0.305613305613306,0.326293558606125,0.383259911894273,0.435428571428571,0.0142671854734112,0.0610583446404343,0.0683060109289618,0.0786206896551725,0.101408450704225,0.165424739195231,0.225705329153605,0.046831955922865,0.0540915395284327,0.0644257703081233,0.0872675250357654,0.151515151515152,0.212121212121212,0.00727802037845707,0.0176470588235294,0.0406015037593985,0.105431309904153,0.166947723440135,0.0103703703703704,0.0333333333333333,0.0982286634460547,0.159863945578231,0.0229709035222052,0.0879478827361563,0.14974182444062,0.0651085141903172,0.127208480565371,0.062618595825427,,,B5/B4,0.593586,0.352344,◑ Moderate
300892,2017-09-25 0:00:00,2017-09-24 0:00:00,0.318393912037037,Sentinel-2B,Sentinel-2,0.050152,30,SCL_class6_OR_MNDWI_gt_0,30,8.39,0.0316,0.0273,0.0112,0.0095,0.0083,0.0088,0.0074,0.0073,0.0024,0.0018,-0.08,0.838926196098327,1.15750915750916,2.82142857142857,3.32631578947369,3.80722891566265,3.59090909090909,4.27027027027027,4.32876712328767,13.1666666666667,17.5555555555556,0.863924050632911,2.4375,2.87368421052632,3.28915662650602,3.10227272727273,3.68918918918919,3.73972602739726,11.375,15.1666666666667,0.354430379746835,0.41025641025641,1.17894736842105,1.34939759036145,1.27272727272727,1.51351351351351,1.53424657534247,4.66666666666667,6.22222222222222,0.300632911392405,0.347985347985348,0.848214285714286,1.14457831325301,1.07954545454545,1.28378378378378,1.3013698630137,3.95833333333333,5.27777777777778,0.262658227848101,0.304029304029304,0.741071428571429,0.873684210526316,0.943181818181818,1.12162162162162,1.13698630136986,3.45833333333333,4.61111111111111,0.278481012658228,0.322344322344322,0.785714285714286,0.926315789473684,1.06024096385542,1.18918918918919,1.2054794520548,3.66666666666667,4.88888888888889,0.234177215189873,0.271062271062271,0.660714285714286,0.778947368421053,0.891566265060241,0.840909090909091,1.01369863013699,3.08333333333333,4.11111111111111,0.231012658227848,0.267399267399267,0.651785714285714,0.768421052631579,0.879518072289157,0.829545454545455,0.986486486486486,3.04166666666667,4.05555555555556,0.0759493670886076,0.0879120879120879,0.214285714285714,0.252631578947368,0.289156626506024,0.272727272727273,0.324324324324324,0.328767123287671,1.33333333333333,0.0569620253164557,0.0659340659340659,0.160714285714286,0.189473684210526,0.216867469879518,0.204545454545455,0.243243243243243,0.246575342465753,0.75,0.0730050933786078,0.476635514018692,0.537712895377129,0.583959899749373,0.564356435643564,0.620512820512821,0.624678663239075,0.858823529411765,0.892215568862275,0.418181818181818,0.483695652173913,0.533707865168539,0.512465373961219,0.573487031700288,0.578034682080925,0.838383838383839,0.876288659793814,0.0821256038647343,0.148717948717949,0.12,0.204301075268817,0.210810810810811,0.647058823529412,0.723076923076923,0.0674157303370786,0.0382513661202185,0.124260355029586,0.130952380952381,0.596638655462185,0.68141592920354,-0.0292397660818714,0.0573248407643312,0.0641025641025641,0.551401869158879,0.643564356435644,0.0864197530864198,0.0931677018633541,0.571428571428572,0.660377358490566,0.00680272108843539,0.510204081632653,0.608695652173913,0.505154639175258,0.604395604395604,0.142857142857143,,,(B4-B5)/(B4+B5),-0.568157,0.322802,◑ Moderate
300892,2018-05-29 0:00:00,2018-05-27 0:00:00,1.31821973379629,Sentinel-2A,Sentinel-2,40.099758,30,SCL_class6_OR_MNDWI_gt_0,30,4.24,0.0492,0.0516,0.0244,0.0215,0.0128,0.0112,0.0082,0.0087,0.008,0.0079,-0.0692640692640692,0.727999985218048,0.953488372093023,2.01639344262295,2.28837209302326,3.84375,4.39285714285714,6,5.6551724137931,6.15,6.22784810126582,1.04878048780488,2.11475409836066,2.4,4.03125,4.60714285714286,6.29268292682927,5.93103448275862,6.45,6.53164556962025,0.495934959349594,0.472868217054264,1.13488372093023,1.90625,2.17857142857143,2.97560975609756,2.80459770114943,3.05,3.08860759493671,0.436991869918699,0.416666666666667,0.881147540983607,1.6796875,1.91964285714286,2.6219512195122,2.47126436781609,2.6875,2.72151898734177,0.260162601626016,0.248062015503876,0.524590163934426,0.595348837209302,1.14285714285714,1.5609756097561,1.47126436781609,1.6,1.62025316455696,0.227642276422764,0.217054263565892,0.459016393442623,0.52093023255814,0.875,1.36585365853659,1.28735632183908,1.4,1.41772151898734,0.166666666666667,0.158914728682171,0.336065573770492,0.381395348837209,0.640625,0.732142857142857,0.942528735632184,1.025,1.0379746835443,0.176829268292683,0.168604651162791,0.35655737704918,0.404651162790698,0.6796875,0.776785714285714,1.0609756097561,1.0875,1.10126582278481,0.16260162601626,0.155038759689923,0.327868852459016,0.372093023255814,0.625,0.714285714285714,0.975609756097561,0.919540229885058,1.0126582278481,0.160569105691057,0.153100775193799,0.323770491803279,0.367441860465116,0.6171875,0.705357142857143,0.963414634146341,0.908045977011494,0.9875,-0.0238095238095238,0.33695652173913,0.391796322489392,0.587096774193548,0.629139072847682,0.714285714285714,0.699481865284974,0.72027972027972,0.723292469352014,0.357894736842105,0.411764705882353,0.60248447204969,0.643312101910828,0.725752508361204,0.711442786069652,0.731543624161074,0.734453781512605,0.0631808278867103,0.311827956989247,0.370786516853933,0.496932515337423,0.474320241691843,0.506172839506173,0.510835913312694,0.253644314868805,0.314984709480122,0.447811447811448,0.423841059602649,0.457627118644068,0.462585034013605,0.0666666666666667,0.219047619047619,0.190697674418605,0.230769230769231,0.236714975845411,0.154639175257732,0.125628140703518,0.166666666666667,0.172774869109948,-0.029585798816568,0.0123456790123457,0.0186335403726708,0.0419161676646706,0.0481927710843373,0.00628930817610059,,,B4/B5,-0.531906,0.282924,◑ Moderate
300892,2018-06-28 0:00:00,2018-06-26 0:00:00,1.31823173611111,Sentinel-2A,Sentinel-2,26.047903,30,SCL_class6_OR_MNDWI_gt_0,30,1.2,0.0792,0.0816,0.0396,0.0332,0.0273,0.0283,0.0261,0.0251,0.018,0.0162,-0.0873239436619718,0.636363625526428,0.970588235294118,2,2.3855421686747,2.9010989010989,2.79858657243816,3.03448275862069,3.15537848605578,4.4,4.88888888888889,1.03030303030303,2.06060606060606,2.45783132530121,2.98901098901099,2.88339222614841,3.1264367816092,3.25099601593626,4.53333333333333,5.03703703703704,0.5,0.485294117647059,1.19277108433735,1.45054945054945,1.39929328621908,1.51724137931035,1.57768924302789,2.2,2.44444444444445,0.419191919191919,0.406862745098039,0.838383838383838,1.21611721611722,1.17314487632509,1.272030651341,1.32270916334661,1.84444444444445,2.04938271604938,0.34469696969697,0.334558823529412,0.689393939393939,0.822289156626506,0.964664310954064,1.04597701149425,1.08764940239044,1.51666666666667,1.68518518518519,0.357323232323232,0.346813725490196,0.714646464646465,0.852409638554217,1.03663003663004,1.08429118773946,1.12749003984064,1.57222222222222,1.74691358024691,0.329545454545455,0.319852941176471,0.659090909090909,0.786144578313253,0.956043956043956,0.92226148409894,1.0398406374502,1.45,1.61111111111111,0.316919191919192,0.307598039215686,0.633838383838384,0.756024096385542,0.919413919413919,0.886925795053004,0.961685823754789,1.39444444444445,1.54938271604938,0.227272727272727,0.220588235294118,0.454545454545455,0.542168674698795,0.659340659340659,0.636042402826855,0.689655172413793,0.717131474103586,1.11111111111111,0.204545454545455,0.198529411764706,0.409090909090909,0.487951807228916,0.593406593406593,0.57243816254417,0.620689655172414,0.645418326693227,0.9,-0.0149253731343284,0.333333333333333,0.409252669039146,0.487323943661972,0.473488372093023,0.504273504273504,0.51869606903164,0.62962962962963,0.660377358490566,0.346534653465347,0.421602787456446,0.49862258953168,0.48498635122839,0.515320334261839,0.529522024367385,0.63855421686747,0.668711656441718,0.087912087912088,0.183856502242153,0.166421207658321,0.205479452054795,0.224111282843895,0.375,0.419354838709678,0.0975206611570248,0.0796747967479675,0.119730185497471,0.13893653516295,0.296875,0.344129554655871,-0.0179856115107913,0.0224719101123595,0.0419847328244275,0.205298013245033,0.255172413793104,0.0404411764705882,0.0599250936329588,0.222462203023758,0.271910112359551,0.01953125,0.183673469387755,0.234042553191489,0.164733178654292,0.215496368038741,0.0526315789473684,,,B3/B2,0.471533,0.222343,△ Weak
300892,2018-07-11 0:00:00,2018-07-11 0:00:00,0.681747685185185,Sentinel-2B,Sentinel-2,12.881123,30,SCL_class6_OR_MNDWI_gt_0,30,3.32,0.0501,0.0484,0.0288,0.0286,0.0254,0.0269,0.0259,0.0262,0.0204,0.0192,-0.0171821305841924,0.406976729631423,1.03512396694215,1.73958333333333,1.75174825174825,1.97244094488189,1.86245353159851,1.93436293436293,1.91221374045802,2.45588235294118,2.609375,0.966067864271457,1.68055555555556,1.69230769230769,1.90551181102362,1.79925650557621,1.86872586872587,1.84732824427481,2.37254901960784,2.52083333333333,0.574850299401198,0.59504132231405,1.00699300699301,1.13385826771654,1.07063197026022,1.11196911196911,1.09923664122137,1.41176470588235,1.5,0.570858283433134,0.590909090909091,0.993055555555556,1.1259842519685,1.06319702602231,1.1042471042471,1.09160305343511,1.40196078431373,1.48958333333333,0.506986027944112,0.524793388429752,0.881944444444444,0.888111888111888,0.944237918215613,0.980694980694981,0.969465648854962,1.24509803921569,1.32291666666667,0.536926147704591,0.555785123966942,0.934027777777778,0.940559440559441,1.05905511811024,1.03861003861004,1.02671755725191,1.31862745098039,1.40104166666667,0.516966067864272,0.535123966942149,0.899305555555556,0.905594405594406,1.01968503937008,0.962825278810409,0.988549618320611,1.26960784313726,1.34895833333333,0.522954091816367,0.541322314049587,0.909722222222222,0.916083916083916,1.03149606299213,0.973977695167286,1.01158301158301,1.2843137254902,1.36458333333333,0.407185628742515,0.421487603305785,0.708333333333333,0.713286713286713,0.803149606299213,0.758364312267658,0.787644787644788,0.778625954198473,1.0625,0.383233532934132,0.396694214876033,0.666666666666667,0.671328671328671,0.755905511811024,0.713754646840149,0.741312741312741,0.732824427480916,0.941176470588235,0.017258883248731,0.269961977186312,0.273189326556544,0.327152317880795,0.301298701298701,0.318421052631579,0.313237221494102,0.421276595744681,0.445887445887446,0.253886010362694,0.257142857142857,0.311653116531165,0.285524568393094,0.302826379542396,0.297587131367292,0.406976744186047,0.431952662721894,0.00348432055749127,0.0627306273062731,0.0341113105924596,0.0530164533820841,0.0472727272727272,0.170731707317073,0.2,0.0592592592592593,0.0306306306306306,0.0495412844036697,0.0437956204379562,0.16734693877551,0.196652719665272,-0.0286806883365201,-0.00974658869395712,-0.0155038759689923,0.109170305676856,0.139013452914798,0.018939393939394,0.0131826741996233,0.137420718816068,0.167028199566161,-0.00575815738963535,0.118790496760259,0.148558758314856,0.124463519313305,0.154185022026432,0.0303030303030304,,,(B2-B3)/(B2+B3),-0.437084,0.191042,△ Weak
300892,2018-09-04 0:00:00,2018-09-04 0:00:00,0.68173662037037,Sentinel-2A,Sentinel-2,15.157843,30,SCL_class6_OR_MNDWI_gt_0,30,3.61,0.0367,0.0362,0.0162,0.0154,0.0134,0.0133,0.0108,0.0108,0.004,0.0033,-0.0392156862745097,0.798969089984893,1.01381215469613,2.26543209876543,2.38311688311688,2.73880597014925,2.7593984962406,3.39814814814815,3.39814814814815,9.175,11.1212121212121,0.986376021798365,2.23456790123457,2.35064935064935,2.70149253731343,2.7218045112782,3.35185185185185,3.35185185185185,9.05,10.969696969697,0.44141689373297,0.447513812154696,1.05194805194805,1.2089552238806,1.21804511278196,1.5,1.5,4.05,4.90909090909091,0.419618528610354,0.425414364640884,0.950617283950617,1.14925373134328,1.15789473684211,1.42592592592593,1.42592592592593,3.85,4.66666666666667,0.365122615803815,0.370165745856354,0.827160493827161,0.87012987012987,1.00751879699248,1.24074074074074,1.24074074074074,3.35,4.06060606060606,0.362397820163488,0.367403314917127,0.820987654320988,0.863636363636364,0.992537313432836,1.23148148148148,1.23148148148148,3.325,4.03030303030303,0.294277929155313,0.298342541436464,0.666666666666667,0.701298701298701,0.805970149253731,0.81203007518797,1,2.7,3.27272727272727,0.294277929155313,0.298342541436464,0.666666666666667,0.701298701298701,0.805970149253731,0.81203007518797,1,2.7,3.27272727272727,0.108991825613079,0.110497237569061,0.246913580246914,0.25974025974026,0.298507462686567,0.300751879699248,0.37037037037037,0.37037037037037,1.21212121212121,0.0899182561307902,0.0911602209944751,0.203703703703704,0.214285714285714,0.246268656716418,0.24812030075188,0.305555555555556,0.305555555555556,0.825,0.00685871056241427,0.387523629489603,0.408829174664108,0.465069860279441,0.468,0.545263157894737,0.545263157894737,0.803439803439804,0.835,0.381679389312977,0.403100775193798,0.459677419354839,0.462626262626263,0.540425531914894,0.540425531914894,0.800995024875622,0.832911392405063,0.0253164556962025,0.0945945945945945,0.0983050847457627,0.2,0.2,0.603960396039604,0.661538461538461,0.0694444444444445,0.0731707317073171,0.17557251908397,0.17557251908397,0.587628865979382,0.647058823529412,0.00374531835205997,0.107438016528926,0.107438016528926,0.540229885057471,0.604790419161677,0.103734439834025,0.103734439834025,0.53757225433526,0.602409638554217,0,0.45945945945946,0.531914893617021,0.45945945945946,0.531914893617021,0.0958904109589041,,,B5/B2,0.424676,0.18035,△ Weak
300892,2019-06-18 0:00:00,2019-06-21 0:00:00,3.68181123842592,Sentinel-2A,Sentinel-2,1.56314,30,SCL_class6_OR_MNDWI_gt_0,30,0.793,0.0654,0.072,0.0418,0.0404,0.0353,0.0356,0.0319,0.0316,0.0286,0.026,-0.046195652173913,0.411764711141586,0.908333333333333,1.56459330143541,1.61881188118812,1.85269121813031,1.83707865168539,2.05015673981191,2.06962025316456,2.28671328671329,2.51538461538462,1.10091743119266,1.72248803827751,1.78217821782178,2.03966005665722,2.02247191011236,2.25705329153605,2.27848101265823,2.51748251748252,2.76923076923077,0.63914373088685,0.580555555555556,1.03465346534654,1.18413597733711,1.17415730337079,1.31034482758621,1.32278481012658,1.46153846153846,1.60769230769231,0.617737003058104,0.561111111111111,0.966507177033493,1.14447592067989,1.13483146067416,1.26645768025078,1.27848101265823,1.41258741258741,1.55384615384615,0.539755351681957,0.490277777777778,0.844497607655502,0.873762376237624,0.991573033707865,1.10658307210031,1.11708860759494,1.23426573426573,1.35769230769231,0.54434250764526,0.494444444444445,0.851674641148325,0.881188118811881,1.00849858356941,1.11598746081505,1.12658227848101,1.24475524475525,1.36923076923077,0.487767584097859,0.443055555555556,0.763157894736842,0.78960396039604,0.903682719546742,0.896067415730337,1.00949367088608,1.11538461538462,1.22692307692308,0.483180428134557,0.438888888888889,0.755980861244019,0.782178217821782,0.895184135977337,0.887640449438202,0.990595611285267,1.10489510489511,1.21538461538462,0.437308868501529,0.397222222222222,0.68421052631579,0.707920792079208,0.810198300283286,0.803370786516854,0.896551724137931,0.90506329113924,1.1,0.397553516819572,0.361111111111111,0.622009569377991,0.643564356435644,0.736543909348442,0.730337078651685,0.815047021943574,0.822784810126582,0.909090909090909,-0.0480349344978166,0.220149253731343,0.236294896030246,0.298907646474677,0.295049504950495,0.344295991778006,0.348453608247423,0.391489361702128,0.431072210065646,0.265377855887522,0.281138790035587,0.342031686859273,0.338289962825279,0.385948026948989,0.38996138996139,0.431411530815109,0.469387755102041,0.0170316301703163,0.0843060959792477,0.0801033591731266,0.134328358208955,0.138964577656676,0.1875,0.233038348082596,0.0673712021136064,0.0631578947368421,0.117565698478562,0.122222222222222,0.171014492753623,0.216867469879518,-0.00423131170662908,0.0505952380952381,0.0553064275037368,0.104851330203443,0.151712887438825,0.0548148148148148,0.0595238095238095,0.109034267912773,0.155844155844156,0.00472440944881881,0.0545454545454545,0.101899827288428,0.0498338870431894,0.0972222222222223,0.0476190476190477,,,B2/B3,-0.407071,0.165707,△ Weak
300892,2019-08-12 0:00:00,2019-08-10 0:00:00,1.31819165509259,Sentinel-2A,Sentinel-2,31.990269,30,SCL_class6_OR_MNDWI_gt_0,30,2.16,0.0956,0.0997,0.0676,0.0618,0.0589,0.0619,0.0578,0.0632,0.0601,0.048,-0.0054644808743169,0.240506336092948,0.958876629889669,1.41420118343195,1.54692556634304,1.62308998302207,1.54442649434572,1.65397923875433,1.5126582278481,1.59068219633943,1.99166666666667,1.0428870292887,1.47485207100592,1.61326860841424,1.69269949066214,1.61066235864297,1.72491349480969,1.57753164556962,1.65890183028286,2.07708333333333,0.707112970711297,0.678034102306921,1.09385113268608,1.14770797962649,1.09208400646204,1.16955017301038,1.06962025316456,1.12479201331115,1.40833333333333,0.646443514644352,0.619859578736209,0.914201183431953,1.04923599320883,0.998384491114701,1.06920415224914,0.977848101265823,1.02828618968386,1.2875,0.616108786610879,0.590772316950853,0.871301775147929,0.953074433656958,0.951534733441034,1.01903114186851,0.931962025316456,0.980033277870216,1.22708333333333,0.647489539748954,0.62086258776329,0.915680473372781,1.00161812297735,1.0509337860781,1.07093425605536,0.979430379746835,1.02995008319468,1.28958333333333,0.604602510460251,0.579739217652959,0.855029585798817,0.935275080906149,0.981324278438031,0.933764135702746,0.914556962025316,0.961730449251248,1.20416666666667,0.661087866108787,0.633901705115346,0.934911242603551,1.02265372168285,1.07300509337861,1.02100161550889,1.09342560553633,1.05158069883528,1.31666666666667,0.628661087866109,0.602808425275828,0.88905325443787,0.972491909385113,1.02037351443124,0.97092084006462,1.03979238754325,0.950949367088608,1.25208333333333,0.502092050209205,0.481444332998997,0.710059171597633,0.776699029126214,0.814940577249576,0.775444264943457,0.830449826989619,0.759493670886076,0.798668885191348,-0.0209933435739887,0.17156862745098,0.214739517153748,0.237540453074434,0.213968253968254,0.246414602346806,0.204030226700252,0.228002569043032,0.331476323119777,0.191870890615661,0.234674922600619,0.257250945775536,0.233910891089109,0.266031746031746,0.224063842848373,0.247809762202753,0.350033852403521,0.0448222565687789,0.0687747035573122,0.044015444015444,0.0781499202551834,0.0336391437308868,0.0587314017227877,0.169550173010381,0.024026512013256,-0.000808407437348391,0.0334448160535117,-0.0112,0.0139458572600492,0.12568306010929,-0.0248344370860927,0.0094258783204799,-0.0352170352170353,-0.0100840336134454,0.101964452759588,0.0342522974101922,-0.0103916866506795,0.0147540983606557,0.126478616924477,-0.0446280991735538,-0.0195080576759966,0.0926275992438563,0.0251419302514194,0.136690647482014,0.111933395004625,,,(B2-B5)/(B2+B5),-0.387314,0.150012,△ Weak
300892,2019-09-18 0:00:00,2019-09-19 0:00:00,1.68176315972222,Sentinel-2A,Sentinel-2,3.507633,30,SCL_class6_OR_MNDWI_gt_0,30,5.24,0.0295,0.0326,0.0139,0.0112,0.0087,0.0086,0.0094,0.0079,0.0042,0.0036,-0.111111111111111,0.768595039844512,0.904907975460123,2.12230215827338,2.63392857142857,3.39080459770115,3.43023255813954,3.13829787234043,3.73417721518987,7.02380952380952,8.19444444444445,1.10508474576271,2.34532374100719,2.91071428571429,3.74712643678161,3.7906976744186,3.46808510638298,4.12658227848101,7.76190476190476,9.05555555555556,0.471186440677966,0.42638036809816,1.24107142857143,1.59770114942529,1.61627906976744,1.47872340425532,1.75949367088608,3.30952380952381,3.86111111111111,0.379661016949153,0.343558282208589,0.805755395683453,1.28735632183908,1.30232558139535,1.19148936170213,1.41772151898734,2.66666666666667,3.11111111111111,0.294915254237288,0.266871165644172,0.62589928057554,0.776785714285714,1.01162790697674,0.925531914893617,1.10126582278481,2.07142857142857,2.41666666666667,0.291525423728814,0.263803680981595,0.618705035971223,0.767857142857143,0.988505747126437,0.914893617021277,1.08860759493671,2.04761904761905,2.38888888888889,0.31864406779661,0.288343558282209,0.676258992805755,0.839285714285714,1.08045977011494,1.09302325581395,1.18987341772152,2.23809523809524,2.61111111111111,0.267796610169492,0.242331288343558,0.568345323741007,0.705357142857143,0.908045977011494,0.918604651162791,0.840425531914894,1.88095238095238,2.19444444444445,0.142372881355932,0.128834355828221,0.302158273381295,0.375,0.482758620689655,0.488372093023256,0.446808510638298,0.531645569620253,1.16666666666667,0.122033898305085,0.110429447852761,0.258992805755396,0.321428571428571,0.413793103448276,0.418604651162791,0.382978723404255,0.455696202531646,0.857142857142857,-0.0499194847020934,0.359447004608295,0.44963144963145,0.544502617801047,0.548556430446194,0.516709511568123,0.577540106951872,0.750741839762611,0.782477341389728,0.402150537634409,0.488584474885845,0.578692493946731,0.58252427184466,0.552380952380952,0.609876543209877,0.771739130434783,0.801104972375691,0.107569721115538,0.230088495575221,0.235555555555556,0.1931330472103,0.275229357798165,0.535911602209945,0.588571428571429,0.125628140703518,0.131313131313131,0.087378640776699,0.172774869109948,0.454545454545455,0.513513513513514,0.00578034682080921,-0.0386740331491713,0.0481927710843373,0.348837209302326,0.414634146341463,-0.0444444444444445,0.0424242424242424,0.34375,0.409836065573771,0.0867052023121387,0.382352941176471,0.446153846153846,0.305785123966942,0.373913043478261,0.0769230769230769,,,(B5-B8A)/(B5+B8A),0.34162,0.116704,△ Weak
